activity,case_id,resource,end_time,start_time,enabled_time
Radicar Solicitud Homologacion,363,22950,2016-04-28T04:23:10.000,2016-04-28T03:29:32.000,2016-04-28T03:29:31.000+00:00
Cancelar Solicitud,363,22404,2016-05-06T20:53:03.000,2016-05-06T20:38:42.000,2016-04-28T04:23:10.000+00:00
Notificacion estudiante cancelacion soli,363,22404,2016-05-11T17:35:37.000,2016-05-11T17:35:37.000,2016-05-06T20:53:03.000+00:00
Traer informacion estudiante - banner,364,6572,2016-04-28T13:07:10.000,2016-04-28T13:07:10.000,2016-04-28T13:07:10.000+00:00
Radicar Solicitud Homologacion,364,6572,2016-04-28T13:07:23.000,2016-04-28T13:07:12.000,2016-04-28T13:07:10.000+00:00
Validar solicitud,364,1707,2016-04-28T13:35:15.000,2016-04-28T13:18:27.000,2016-04-28T13:07:23.000+00:00
Cancelar Solicitud,364,6572,2016-04-28T13:36:42.000,2016-04-28T13:18:28.000,2016-04-28T13:07:23.000+00:00
Notificacion estudiante cancelacion soli,364,6572,2016-05-02T15:33:04.000,2016-05-02T15:33:04.000,2016-04-28T13:36:42.000+00:00
Traer informacion estudiante - banner,365,6572,2016-04-28T13:18:49.000,2016-04-28T13:18:49.000,2016-04-28T13:18:49.000+00:00
Radicar Solicitud Homologacion,365,6572,2016-04-28T13:19:02.000,2016-04-28T13:18:51.000,2016-04-28T13:18:49.000+00:00
Cancelar Solicitud,365,6572,2016-04-28T13:48:41.000,2016-04-28T13:30:39.000,2016-04-28T13:19:02.000+00:00
Validar solicitud,365,1707,2016-04-28T13:47:17.000,2016-04-28T13:30:39.000,2016-04-28T13:19:02.000+00:00
Notificacion estudiante cancelacion soli,365,6572,2016-05-02T15:33:20.000,2016-05-02T15:33:20.000,2016-04-28T13:48:41.000+00:00
Traer informacion estudiante - banner,366,4457,2016-04-28T15:09:33.000,2016-04-28T15:09:33.000,2016-04-28T15:09:33.000+00:00
Radicar Solicitud Homologacion,366,4457,2016-04-28T15:09:41.000,2016-04-28T15:09:34.000,2016-04-28T15:09:33.000+00:00
Validar solicitud,366,1707,2016-04-28T15:19:05.000,2016-04-28T15:17:23.000,2016-04-28T15:09:41.000+00:00
Homologacion por grupo de cursos,366,15930,2016-04-28T17:56:28.000,2016-04-28T17:55:39.000,2016-04-28T15:19:05.000+00:00
Traer informacion estudiante - banner,107,4708,2016-04-28T15:36:38.000,2016-04-28T15:36:38.000,2016-04-28T15:36:38.000+00:00
Validar solicitud,128,1707,2016-05-02T22:28:54.000,2016-05-02T22:27:21.000,2016-05-02T21:43:21.000+00:00
Homologacion por grupo de cursos,128,15930,2016-05-03T16:15:49.000,2016-05-03T14:00:40.000,2016-05-02T22:28:54.000+00:00
Traer informacion estudiante - banner,367,22529,2016-05-02T21:57:24.000,2016-05-02T21:57:24.000,2016-05-02T21:57:24.000+00:00
Radicar Solicitud Homologacion,367,22529,2016-05-02T21:57:41.000,2016-05-02T21:57:25.000,2016-05-02T21:57:24.000+00:00
Validar solicitud,367,6767,2016-05-02T22:59:09.000,2016-05-02T22:14:24.000,2016-05-02T21:57:41.000+00:00
Homologacion por grupo de cursos,367,6954,2016-05-11T19:23:57.000,2016-05-11T18:59:57.000,2016-05-02T22:59:09.000+00:00
Traer informacion estudiante - banner,368,6497,2016-05-02T12:12:25.000,2016-05-02T12:12:25.000,2016-05-02T12:12:25.000+00:00
Radicar Solicitud Homologacion,368,6497,2016-05-02T12:12:32.000,2016-05-02T12:12:32.000,2016-05-02T12:12:25.000+00:00
Validar solicitud,368,1646,2016-05-02T14:50:06.000,2016-05-02T12:39:23.000,2016-05-02T12:12:32.000+00:00
Homologacion por grupo de cursos,368,12535,2016-05-25T19:00:20.000,2016-05-25T15:43:53.000,2016-05-02T14:50:06.000+00:00
Traer informacion estudiante - banner,369,11858,2016-05-02T14:02:53.000,2016-05-02T14:02:53.000,2016-05-02T14:02:53.000+00:00
Radicar Solicitud Homologacion,369,11858,2016-05-02T14:03:00.000,2016-05-02T14:02:54.000,2016-05-02T14:02:53.000+00:00
Cancelar Solicitud,369,1707,2016-05-02T14:17:26.000,2016-05-02T14:09:32.000,2016-05-02T14:03:00.000+00:00
Notificacion estudiante cancelacion soli,369,1707,2016-05-03T14:04:27.000,2016-05-03T14:04:27.000,2016-05-02T14:17:26.000+00:00
Traer informacion estudiante - banner,370,11858,2016-05-02T14:10:27.000,2016-05-02T14:10:27.000,2016-05-02T14:10:27.000+00:00
Radicar Solicitud Homologacion,370,11858,2016-05-02T14:10:32.000,2016-05-02T14:10:28.000,2016-05-02T14:10:27.000+00:00
Validar solicitud,370,1707,2016-05-02T14:16:57.000,2016-05-02T14:14:48.000,2016-05-02T14:10:32.000+00:00
Homologacion por grupo de cursos,370,15930,2016-05-02T16:45:07.000,2016-05-02T16:24:32.000,2016-05-02T14:16:57.000+00:00
Traer informacion estudiante - banner,371,7137,2016-05-02T16:37:01.000,2016-05-02T16:37:01.000,2016-05-02T16:37:01.000+00:00
Radicar Solicitud Homologacion,371,7137,2016-05-02T16:37:39.000,2016-05-02T16:37:05.000,2016-05-02T16:37:01.000+00:00
Validar solicitud,371,677,2016-05-02T20:30:21.000,2016-05-02T19:12:00.000,2016-05-02T16:37:39.000+00:00
Homologacion por grupo de cursos,371,3445,2016-05-17T15:41:39.000,2016-05-17T15:33:02.000,2016-05-02T20:30:21.000+00:00
Traer informacion estudiante - banner,129,9187,2016-05-02T17:03:17.000,2016-05-02T17:03:17.000,2016-05-02T17:03:17.000+00:00
Radicar Solicitud Homologacion,129,9187,2016-05-02T17:03:19.000,2016-05-02T17:03:19.000,2016-05-02T17:03:17.000+00:00
Radicar Solicitud Homologacion,372,19019,2016-05-10T18:12:30.000,2016-05-10T18:12:30.000,2016-05-10T18:12:30.000+00:00
Traer informacion estudiante - banner,373,2970,2016-05-10T20:06:59.000,2016-05-10T20:06:59.000,2016-05-10T20:06:59.000+00:00
Radicar Solicitud Homologacion,373,2970,2016-05-10T20:07:32.000,2016-05-10T20:07:00.000,2016-05-10T20:06:59.000+00:00
Validar solicitud,373,659,2016-05-10T20:42:09.000,2016-05-10T20:39:49.000,2016-05-10T20:07:32.000+00:00
Homologacion por grupo de cursos,373,1422,2016-05-11T14:17:11.000,2016-05-11T11:44:11.000,2016-05-10T20:42:09.000+00:00
Traer informacion estudiante - banner,374,23842,2016-05-10T23:37:26.000,2016-05-10T23:37:26.000,2016-05-10T23:37:26.000+00:00
Radicar Solicitud Homologacion,374,23842,2016-05-10T23:51:35.000,2016-05-10T23:37:34.000,2016-05-10T23:37:26.000+00:00
Cancelar Solicitud,374,7320,2016-05-12T21:02:50.000,2016-05-12T21:01:52.000,2016-05-10T23:51:35.000+00:00
Notificacion estudiante cancelacion soli,374,7320,2016-05-12T22:00:02.000,2016-05-12T22:00:02.000,2016-05-12T21:02:50.000+00:00
Traer informacion estudiante - banner,375,3815,2016-05-11T18:40:39.000,2016-05-11T18:40:39.000,2016-05-11T18:40:39.000+00:00
Radicar Solicitud Homologacion,375,3815,2016-05-11T18:40:43.000,2016-05-11T18:40:43.000,2016-05-11T18:40:39.000+00:00
Validar solicitud,375,677,2016-05-11T19:02:12.000,2016-05-11T18:44:53.000,2016-05-11T18:40:43.000+00:00
Homologacion por grupo de cursos,375,677,2016-05-13T20:19:41.000,2016-05-13T20:19:41.000,2016-05-11T19:02:12.000+00:00
Traer informacion estudiante - banner,376,7717,2016-05-11T12:29:28.000,2016-05-11T12:29:28.000,2016-05-11T12:29:28.000+00:00
Radicar Solicitud Homologacion,376,7717,2016-05-11T12:57:31.000,2016-05-11T12:29:31.000,2016-05-11T12:29:28.000+00:00
Cancelar Solicitud,376,22475,2016-05-16T18:18:44.000,2016-05-16T18:17:02.000,2016-05-11T12:57:31.000+00:00
Notificacion estudiante cancelacion soli,376,22475,2016-05-16T20:42:13.000,2016-05-16T20:42:13.000,2016-05-16T18:18:44.000+00:00
Cancelar Solicitud,377,677,2016-05-12T14:44:48.000,2016-05-12T14:33:00.000,2016-05-12T14:33:00.000+00:00
Traer informacion estudiante - banner,377,3108,2016-05-12T15:41:30.000,2016-05-12T15:41:30.000,2016-05-12T14:44:48.000+00:00
Radicar Solicitud Homologacion,377,3108,2016-05-12T15:41:34.000,2016-05-12T15:41:34.000,2016-05-12T15:41:30.000+00:00
Notificacion estudiante cancelacion soli,377,677,2016-05-13T20:21:46.000,2016-05-13T20:21:46.000,2016-05-12T15:41:34.000+00:00
Traer informacion estudiante - banner,174,6851,2016-05-12T17:43:06.000,2016-05-12T17:43:06.000,2016-05-12T17:43:06.000+00:00
Radicar Solicitud Homologacion,174,6851,2016-05-12T17:43:09.000,2016-05-12T17:43:09.000,2016-05-12T17:43:06.000+00:00
Validar solicitud,174,186,2016-05-12T17:59:03.000,2016-05-12T17:57:48.000,2016-05-12T17:43:09.000+00:00
Radicar Solicitud Homologacion,263,12175,2016-06-03T15:14:24.000,2016-06-03T14:46:20.000,2016-06-03T14:46:19.000+00:00
Cancelar Solicitud,263,12175,2016-06-09T20:51:18.000,2016-06-09T20:51:16.000,2016-06-03T15:14:24.000+00:00
Notificacion estudiante cancelacion soli,263,12175,2016-06-09T20:53:24.000,2016-06-09T20:53:24.000,2016-06-09T20:51:18.000+00:00
Traer informacion estudiante - banner,378,11653,2016-06-03T16:12:55.000,2016-06-03T16:12:55.000,2016-06-03T16:12:55.000+00:00
Radicar Solicitud Homologacion,378,11653,2016-06-03T16:17:44.000,2016-06-03T16:12:57.000,2016-06-03T16:12:55.000+00:00
Validar solicitud,378,22404,2016-06-04T13:56:55.000,2016-06-04T13:56:55.000,2016-06-03T16:17:44.000+00:00
Homologacion por grupo de cursos,378,22404,2016-06-07T12:19:54.000,2016-06-07T11:47:54.000,2016-06-04T13:56:55.000+00:00
Traer informacion estudiante - banner,379,11772,2016-06-03T11:46:57.000,2016-06-03T11:46:57.000,2016-06-03T11:46:57.000+00:00
Radicar Solicitud Homologacion,379,11772,2016-06-03T11:47:04.000,2016-06-03T11:47:04.000,2016-06-03T11:46:57.000+00:00
Cancelar Solicitud,379,22475,2016-06-03T12:05:51.000,2016-06-03T12:03:08.000,2016-06-03T11:47:04.000+00:00
Notificacion estudiante cancelacion soli,379,22475,2016-06-03T15:43:07.000,2016-06-03T15:43:07.000,2016-06-03T12:05:51.000+00:00
Traer informacion estudiante - banner,380,12175,2016-06-03T16:42:49.000,2016-06-03T16:42:49.000,2016-06-03T16:42:49.000+00:00
Radicar Solicitud Homologacion,380,12175,2016-06-03T17:02:46.000,2016-06-03T16:42:50.000,2016-06-03T16:42:49.000+00:00
Cancelar Solicitud,380,22475,2016-06-08T22:39:24.000,2016-06-08T22:39:04.000,2016-06-03T17:02:46.000+00:00
Notificacion estudiante cancelacion soli,380,22475,2016-06-09T12:55:18.000,2016-06-09T12:55:18.000,2016-06-08T22:39:24.000+00:00
Traer informacion estudiante - banner,381,8882,2016-06-03T18:11:19.000,2016-06-03T18:11:19.000,2016-06-03T18:11:19.000+00:00
Radicar Solicitud Homologacion,381,8882,2016-06-03T18:11:20.000,2016-06-03T18:11:20.000,2016-06-03T18:11:19.000+00:00
Cancelar Solicitud,381,19019,2016-06-03T18:30:47.000,2016-06-03T18:22:17.000,2016-06-03T18:11:20.000+00:00
Notificacion estudiante cancelacion soli,381,19019,2016-06-07T19:30:50.000,2016-06-07T19:30:50.000,2016-06-03T18:30:47.000+00:00
Traer informacion estudiante - banner,382,8882,2016-06-03T18:25:01.000,2016-06-03T18:25:01.000,2016-06-03T18:25:01.000+00:00
Radicar Solicitud Homologacion,382,8882,2016-06-03T18:25:02.000,2016-06-03T18:25:02.000,2016-06-03T18:25:01.000+00:00
Cancelar Solicitud,382,19019,2016-06-03T18:38:08.000,2016-06-03T18:29:39.000,2016-06-03T18:25:02.000+00:00
Notificacion estudiante cancelacion soli,382,19019,2016-06-07T19:29:45.000,2016-06-07T19:29:45.000,2016-06-03T18:38:08.000+00:00
Cancelar Solicitud,65,22404,2016-04-22T17:57:22.000,2016-04-22T17:13:22.000,2016-04-22T17:06:33.000+00:00
Notificacion estudiante cancelacion soli,65,22404,2016-05-01T14:05:52.000,2016-05-01T14:05:52.000,2016-04-22T17:57:22.000+00:00
Traer informacion estudiante - banner,383,13014,2016-04-22T18:08:14.000,2016-04-22T18:08:14.000,2016-04-22T18:08:14.000+00:00
Radicar Solicitud Homologacion,383,13014,2016-04-22T19:09:50.000,2016-04-22T18:08:17.000,2016-04-22T18:08:14.000+00:00
Cancelar Solicitud,383,241,2016-05-04T15:12:25.000,2016-05-04T14:33:59.000,2016-04-22T19:09:50.000+00:00
Notificacion estudiante cancelacion soli,383,241,2016-05-12T00:39:38.000,2016-05-12T00:39:38.000,2016-05-04T15:12:25.000+00:00
Traer informacion estudiante - banner,384,11692,2016-04-22T19:21:40.000,2016-04-22T19:21:40.000,2016-04-22T19:21:40.000+00:00
Radicar Solicitud Homologacion,384,11692,2016-04-22T19:21:44.000,2016-04-22T19:21:41.000,2016-04-22T19:21:40.000+00:00
Cancelar Solicitud,384,22404,2016-04-22T20:09:12.000,2016-04-22T19:25:38.000,2016-04-22T19:21:44.000+00:00
Notificacion estudiante cancelacion soli,384,22404,2016-05-01T14:08:25.000,2016-05-01T14:08:25.000,2016-04-22T20:09:12.000+00:00
Traer informacion estudiante - banner,385,11692,2016-04-22T19:32:06.000,2016-04-22T19:32:06.000,2016-04-22T19:32:06.000+00:00
Radicar Solicitud Homologacion,385,11692,2016-04-22T19:32:11.000,2016-04-22T19:32:07.000,2016-04-22T19:32:06.000+00:00
Cancelar Solicitud,385,22404,2016-04-22T20:19:36.000,2016-04-22T19:36:13.000,2016-04-22T19:32:11.000+00:00
Notificacion estudiante cancelacion soli,385,22404,2016-05-01T14:07:49.000,2016-05-01T14:07:49.000,2016-04-22T20:19:36.000+00:00
Traer informacion estudiante - banner,386,10176,2016-04-22T20:43:56.000,2016-04-22T20:43:56.000,2016-04-22T20:43:56.000+00:00
Radicar Solicitud Homologacion,386,10176,2016-04-22T20:44:25.000,2016-04-22T20:44:04.000,2016-04-22T20:43:56.000+00:00
Cancelar Solicitud,386,22475,2016-04-22T21:05:56.000,2016-04-22T21:05:23.000,2016-04-22T20:44:25.000+00:00
Notificacion estudiante cancelacion soli,386,22475,2016-04-22T21:39:03.000,2016-04-22T21:39:03.000,2016-04-22T21:05:56.000+00:00
Traer informacion estudiante - banner,66,10176,2016-04-22T21:05:48.000,2016-04-22T21:05:48.000,2016-04-22T21:05:48.000+00:00
Radicar Solicitud Homologacion,66,10176,2016-04-22T21:11:42.000,2016-04-22T21:05:49.000,2016-04-22T21:05:48.000+00:00
Validar solicitud,66,22475,2016-04-25T17:02:28.000,2016-04-25T16:58:58.000,2016-04-22T21:11:42.000+00:00
Homologacion por grupo de cursos,66,22475,2016-04-26T01:09:31.000,2016-04-25T22:29:01.000,2016-04-25T17:02:28.000+00:00
Radicar Solicitud Homologacion,83,11613,2016-04-25T17:04:07.000,2016-04-25T17:04:07.000,2016-04-25T17:04:06.000+00:00
Cancelar Solicitud,83,11613,2016-04-25T17:58:34.000,2016-04-25T17:58:34.000,2016-04-25T17:04:07.000+00:00
Notificacion estudiante cancelacion soli,83,11613,2016-04-25T18:26:02.000,2016-04-25T18:26:02.000,2016-04-25T17:58:34.000+00:00
Traer informacion estudiante - banner,387,11613,2016-04-25T17:59:10.000,2016-04-25T17:59:10.000,2016-04-25T17:59:10.000+00:00
Radicar Solicitud Homologacion,387,11613,2016-04-25T17:59:13.000,2016-04-25T17:59:13.000,2016-04-25T17:59:10.000+00:00
Validar solicitud,387,1646,2016-04-25T18:38:30.000,2016-04-25T18:28:22.000,2016-04-25T17:59:13.000+00:00
Homologacion por grupo de cursos,387,12535,2016-04-27T03:01:11.000,2016-04-26T21:08:06.000,2016-04-25T18:38:30.000+00:00
Revisar curso,387,1646,2016-04-26T21:08:07.000,2016-04-26T21:08:06.000,2016-04-25T18:38:30.000+00:00
Evaluacion curso,387,10665,2016-04-27T00:24:47.000,2016-04-26T21:09:59.000,2016-04-26T21:08:07.000+00:00
Validacion final,387,1646,2016-06-02T16:27:40.000,2016-06-02T13:58:08.000,2016-04-27T03:01:11.000+00:00
Visto Bueno Cierre Proceso,387,12535,2016-06-29T21:38:52.000,2016-06-29T21:30:09.000,2016-06-02T16:27:40.000+00:00
Transferir Creditos,387,12535,2016-06-30T22:13:33.000,2016-06-30T22:13:33.000,2016-06-29T21:38:52.000+00:00
Transferir creditos homologables,387,12535,2016-06-30T22:13:33.000,2016-06-30T22:13:33.000,2016-06-29T21:38:52.000+00:00
Transferir creditos homologables,387,12535,2016-06-30T22:13:33.000,2016-06-30T22:13:33.000,2016-06-29T21:38:52.000+00:00
Transferir creditos homologables,387,12535,2016-06-30T22:13:33.000,2016-06-30T22:13:33.000,2016-06-29T21:38:52.000+00:00
Traer informacion estudiante - banner,388,13803,2016-04-25T20:05:53.000,2016-04-25T20:05:53.000,2016-04-25T20:05:53.000+00:00
Radicar Solicitud Homologacion,388,13803,2016-04-25T23:12:53.000,2016-04-25T20:05:59.000,2016-04-25T20:05:53.000+00:00
Validar solicitud,388,19019,2016-05-31T08:14:27.000,2016-05-31T06:58:27.000,2016-04-25T23:12:53.000+00:00
Homologacion por grupo de cursos,388,19019,2016-06-14T18:05:13.000,2016-06-14T17:17:09.000,2016-05-31T08:14:27.000+00:00
Traer informacion estudiante - banner,84,26759,2016-04-26T01:29:15.000,2016-04-26T01:29:15.000,2016-04-26T01:29:15.000+00:00
Radicar Solicitud Homologacion,84,26759,2016-04-26T01:29:19.000,2016-04-26T01:29:19.000,2016-04-26T01:29:15.000+00:00
Validar solicitud,84,22404,2016-04-26T02:22:17.000,2016-04-26T01:50:17.000,2016-04-26T01:29:19.000+00:00
Traer informacion estudiante - banner,389,369,2016-06-27T13:15:50.000,2016-06-27T13:15:50.000,2016-06-27T13:15:50.000+00:00
Radicar Solicitud Homologacion,389,369,2016-06-27T13:23:35.000,2016-06-27T13:15:51.000,2016-06-27T13:15:50.000+00:00
Cancelar Solicitud,389,669,2016-06-28T00:40:32.000,2016-06-28T00:40:17.000,2016-06-27T13:23:35.000+00:00
Notificacion estudiante cancelacion soli,389,669,2016-06-28T13:15:46.000,2016-06-28T13:15:46.000,2016-06-28T00:40:32.000+00:00
Traer informacion estudiante - banner,390,4701,2016-06-27T20:56:36.000,2016-06-27T20:56:36.000,2016-06-27T20:56:36.000+00:00
Radicar Solicitud Homologacion,390,4701,2016-06-27T20:56:53.000,2016-06-27T20:56:40.000,2016-06-27T20:56:36.000+00:00
Cancelar Solicitud,390,29277,2016-06-27T21:12:14.000,2016-06-27T21:09:59.000,2016-06-27T20:56:53.000+00:00
Validar solicitud,390,29277,2016-06-27T21:12:11.000,2016-06-27T21:09:59.000,2016-06-27T20:56:53.000+00:00
Notificacion estudiante cancelacion soli,390,29277,2016-06-28T13:25:10.000,2016-06-28T13:25:10.000,2016-06-27T21:12:14.000+00:00
Traer informacion estudiante - banner,391,369,2016-06-28T00:41:26.000,2016-06-28T00:41:26.000,2016-06-28T00:41:26.000+00:00
Radicar Solicitud Homologacion,391,369,2016-06-28T00:41:27.000,2016-06-28T00:41:27.000,2016-06-28T00:41:26.000+00:00
Cancelar Solicitud,391,669,2016-06-28T00:45:41.000,2016-06-28T00:45:29.000,2016-06-28T00:41:27.000+00:00
Notificacion estudiante cancelacion soli,391,669,2016-06-28T13:12:44.000,2016-06-28T13:12:44.000,2016-06-28T00:45:41.000+00:00
Traer informacion estudiante - banner,392,19692,2016-06-28T11:34:25.000,2016-06-28T11:34:25.000,2016-06-28T11:34:25.000+00:00
Radicar Solicitud Homologacion,392,19692,2016-06-28T11:34:25.000,2016-06-28T11:34:25.000,2016-06-28T11:34:25.000+00:00
Validar solicitud,392,29277,2016-06-28T11:39:09.000,2016-06-28T11:38:41.000,2016-06-28T11:34:25.000+00:00
Homologacion por grupo de cursos,392,1007,2016-06-28T13:32:57.000,2016-06-28T13:28:36.000,2016-06-28T11:39:09.000+00:00
Traer informacion estudiante - banner,393,19692,2016-06-28T12:08:14.000,2016-06-28T12:08:14.000,2016-06-28T12:08:14.000+00:00
Radicar Solicitud Homologacion,393,19692,2016-06-28T12:08:15.000,2016-06-28T12:08:15.000,2016-06-28T12:08:14.000+00:00
Validar solicitud,393,29277,2016-06-28T12:11:15.000,2016-06-28T12:10:32.000,2016-06-28T12:08:15.000+00:00
Homologacion por grupo de cursos,393,1007,2016-06-28T13:47:25.000,2016-06-28T13:43:19.000,2016-06-28T12:11:15.000+00:00
Visto Bueno Cierre Proceso,34,15930,2016-05-12T14:01:03.000,2016-05-12T13:45:15.000,2016-05-09T23:19:52.000+00:00
Traer informacion estudiante - banner,394,1795,2016-04-20T19:42:18.000,2016-04-20T19:42:18.000,2016-04-20T19:42:18.000+00:00
Radicar Solicitud Homologacion,394,1795,2016-04-20T20:26:43.000,2016-04-20T19:42:25.000,2016-04-20T19:42:18.000+00:00
Validar solicitud,394,677,2016-04-28T14:15:42.000,2016-04-28T14:00:43.000,2016-04-20T20:26:43.000+00:00
Homologacion por grupo de cursos,394,3445,2016-05-02T12:35:42.000,2016-05-02T12:19:04.000,2016-04-28T14:15:42.000+00:00
Traer informacion estudiante - banner,395,2981,2016-04-20T23:18:56.000,2016-04-20T23:18:56.000,2016-04-20T23:18:56.000+00:00
Radicar Solicitud Homologacion,395,2981,2016-04-20T23:18:56.000,2016-04-20T23:18:56.000,2016-04-20T23:18:56.000+00:00
Validar solicitud,395,677,2016-04-20T23:48:53.000,2016-04-20T23:32:01.000,2016-04-20T23:18:56.000+00:00
Homologacion por grupo de cursos,395,3445,2016-04-25T15:46:43.000,2016-04-25T13:52:00.000,2016-04-20T23:48:53.000+00:00
Revisar curso,395,677,2016-04-25T13:52:01.000,2016-04-25T13:52:01.000,2016-04-20T23:48:53.000+00:00
Evaluacion curso,395,7304,2016-04-25T15:31:22.000,2016-04-25T13:52:27.000,2016-04-25T13:52:01.000+00:00
Validacion final,395,677,2016-05-12T16:56:59.000,2016-05-12T16:47:53.000,2016-04-25T15:46:43.000+00:00
Visto Bueno Cierre Proceso,395,3445,2016-05-13T20:00:43.000,2016-05-13T19:54:02.000,2016-05-12T16:56:59.000+00:00
Transferir Creditos,395,3445,2016-05-16T16:35:24.000,2016-05-16T16:35:24.000,2016-05-13T20:00:43.000+00:00
Transferir creditos homologables,395,3445,2016-05-16T16:35:24.000,2016-05-16T16:35:24.000,2016-05-13T20:00:43.000+00:00
Traer informacion estudiante - banner,35,3796,2016-04-21T13:16:16.000,2016-04-21T13:16:16.000,2016-04-21T13:16:16.000+00:00
Radicar Solicitud Homologacion,35,3796,2016-04-21T13:16:27.000,2016-04-21T13:16:22.000,2016-04-21T13:16:16.000+00:00
Validar solicitud,35,18929,2016-04-21T13:29:31.000,2016-04-21T13:22:13.000,2016-04-21T13:16:27.000+00:00
Homologacion por grupo de cursos,35,957,2016-04-22T02:21:45.000,2016-04-21T22:41:00.000,2016-04-21T13:29:31.000+00:00
Revisar curso,35,18929,2016-04-21T22:41:00.000,2016-04-21T22:41:00.000,2016-04-21T13:29:31.000+00:00
Evaluacion curso,35,436,2016-04-22T02:20:02.000,2016-04-21T22:41:43.000,2016-04-21T22:41:00.000+00:00
Radicar Solicitud Homologacion,16,11706,2016-04-18T13:12:56.000,2016-04-18T13:12:52.000,2016-04-18T13:12:50.000+00:00
