CaseId,Activity,enabled_time,StartTime,EndTime,Resource
866,Consider re-design loan offer,2025-03-28 10:38:16.634644+02:00,2025-03-28 10:38:16.634644+02:00,2025-03-28 11:09:32.976940+02:00,Senior Officer_1
868,Approve and post home insurance quote,2025-03-28 10:38:53.861843+02:00,2025-03-28 10:41:16.754649+02:00,2025-03-28 11:12:50.299458+02:00,Loan Officer_2
959,Return application back to applicant,2025-03-28 10:40:13.056727+02:00,2025-03-28 11:13:19.202842+02:00,2025-03-28 11:45:28.200586+02:00,Clerk_5
880,Assess loan risk,2025-03-28 10:40:28.605999+02:00,2025-03-28 10:42:25.472007+02:00,2025-03-28 11:13:48.302846+02:00,Loan Officer_6
875,Approve Loan Offer,2025-03-28 10:41:16.754649+02:00,2025-03-28 10:42:23.831432+02:00,2025-03-28 11:14:29.050070+02:00,Senior Officer_2
872,Prepare acceptance pack,2025-03-28 10:42:23.831432+02:00,2025-03-28 10:45:05.125813+02:00,2025-03-28 11:16:05.784608+02:00,Loan Officer_3
872,Prepare home insurance quote,2025-03-28 10:42:23.831432+02:00,2025-03-28 11:14:08.474521+02:00,2025-03-28 11:45:42.921560+02:00,Clerk_6
825,Approve and send acceptance pack,2025-03-28 10:42:25.472007+02:00,2025-03-28 10:55:08.781832+02:00,2025-03-28 11:26:37.723913+02:00,Loan Officer_5
869,Approve and post home insurance quote,2025-03-28 10:43:03.878761+02:00,2025-03-28 10:57:01.705913+02:00,2025-03-28 11:27:58.064090+02:00,Loan Officer_1
964,Check application form completeness,2025-03-28 10:45:00.646000+02:00,2025-03-28 11:15:52.237608+02:00,2025-03-28 11:48:20.123686+02:00,Clerk_1
837,Approve and send acceptance pack,2025-03-28 10:45:05.125813+02:00,2025-03-28 10:57:52.309488+02:00,2025-03-28 11:28:40.667388+02:00,Loan Officer_7
832,Check application form completeness,2025-03-28 10:47:47.655947+02:00,2025-03-28 11:18:38.033167+02:00,2025-03-28 11:51:50.944852+02:00,Clerk_3
954,Applicant completes form,2025-03-28 10:48:12.476203+02:00,2025-03-28 10:48:12.476203+02:00,2025-03-29 10:49:12.476203+02:00,Applicant_4
882,Assess loan risk,2025-03-28 10:50:07.705832+02:00,2025-03-28 11:07:02.280610+02:00,2025-03-28 11:37:39.029039+02:00,Loan Officer_4
877,Reject application,2025-03-28 10:55:08.781832+02:00,2025-03-28 11:38:59.948434+02:00,2025-03-28 12:09:02.124813+02:00,Clerk_7
878,Design loan offer,2025-03-28 10:57:01.705913+02:00,2025-03-28 11:08:46.116255+02:00,2025-03-28 11:39:01.882669+02:00,Loan Officer_8
826,Design loan offer,2025-03-28 10:57:08.567330+02:00,2025-03-28 11:11:57.177493+02:00,2025-03-28 11:42:23.305662+02:00,Loan Officer_0
843,Consider re-design loan offer,2025-03-28 10:57:52.309488+02:00,2025-03-28 10:57:52.309488+02:00,2025-03-28 11:29:12.237401+02:00,Senior Officer_0
965,Check application form completeness,2025-03-28 11:00:00.646000+02:00,2025-03-28 11:39:10.187106+02:00,2025-03-28 12:09:51.162167+02:00,Clerk_2
823,Approve and post home insurance quote,2025-03-28 11:06:43.993528+02:00,2025-03-28 11:12:50.299458+02:00,2025-03-28 11:45:57.144060+02:00,Loan Officer_2
876,Approve Loan Offer,2025-03-28 11:07:02.280610+02:00,2025-03-28 11:09:32.976940+02:00,2025-03-28 11:41:08.741400+02:00,Senior Officer_1
960,Check credit history,2025-03-28 11:07:13.165031+02:00,2025-03-28 11:39:26.121239+02:00,2025-03-28 12:09:54.059699+02:00,Clerk_0
960,AML Check,2025-03-28 11:07:13.165031+02:00,2025-03-28 11:07:13.165031+02:00,2025-03-28 11:40:12.708732+02:00,AML Investigator_0
960,Appraise property,2025-03-28 11:07:13.165031+02:00,2025-04-01 15:22:32.838090+02:00,2025-04-01 15:53:42.451907+02:00,Appraiser_0
961,Return application back to applicant,2025-03-28 11:08:10.648623+02:00,2025-03-28 11:41:34.458437+02:00,2025-03-28 12:11:37.363141+02:00,Clerk_8
865,Approve Loan Offer,2025-03-28 11:08:46.116255+02:00,2025-03-28 11:14:29.050070+02:00,2025-03-28 11:44:55.727975+02:00,Senior Officer_2
866,Cancel application,2025-03-28 11:09:32.976940+02:00,2025-03-28 11:45:10.102141+02:00,2025-03-28 12:15:42.703765+02:00,Clerk_4
840,Assess loan risk,2025-03-28 11:12:01.961167+02:00,2025-03-28 11:13:48.302846+02:00,2025-03-28 11:44:31.281878+02:00,Loan Officer_6
825,Approve and post home insurance quote,2025-03-28 11:12:35.695571+02:00,2025-03-28 11:16:05.784608+02:00,2025-03-28 11:47:11.052806+02:00,Loan Officer_3
868,Approve application,2025-03-28 11:12:50.299458+02:00,2025-03-28 11:45:28.200586+02:00,2025-03-28 12:17:17.691370+02:00,Clerk_5
837,Approve and post home insurance quote,2025-03-28 11:13:19.202842+02:00,2025-03-28 11:26:37.723913+02:00,2025-03-28 11:57:07.961912+02:00,Loan Officer_5
880,Design loan offer,2025-03-28 11:13:48.302846+02:00,2025-03-28 11:27:58.064090+02:00,2025-03-28 12:04:20.458859+02:00,Loan Officer_1
875,Prepare acceptance pack,2025-03-28 11:14:29.050070+02:00,2025-03-28 11:28:40.667388+02:00,2025-03-28 11:59:00.285178+02:00,Loan Officer_7
875,Prepare home insurance quote,2025-03-28 11:14:29.050070+02:00,2025-03-28 11:45:42.921560+02:00,2025-03-28 12:16:28.594747+02:00,Clerk_6
966,Check application form completeness,2025-03-28 11:15:00.646000+02:00,2025-03-28 11:48:20.123686+02:00,2025-03-28 12:19:53.118726+02:00,Clerk_1
872,Approve and send acceptance pack,2025-03-28 11:16:05.784608+02:00,2025-03-28 11:37:39.029039+02:00,2025-03-28 12:09:08.834694+02:00,Loan Officer_4
924,Check application form completeness,2025-03-28 11:18:04.963976+02:00,2025-03-28 11:51:50.944852+02:00,2025-03-28 12:23:00.769564+02:00,Clerk_3
884,Assess loan risk,2025-03-28 11:22:30.274719+02:00,2025-03-28 11:39:01.882669+02:00,2025-03-28 12:13:41.785498+02:00,Loan Officer_8
869,Approve application,2025-03-28 11:27:58.064090+02:00,2025-03-28 12:09:02.124813+02:00,2025-03-28 12:41:00.111968+02:00,Clerk_7
843,Cancel application,2025-03-28 11:29:12.237401+02:00,2025-03-28 12:09:51.162167+02:00,2025-03-28 12:40:49.852526+02:00,Clerk_2
967,Check application form completeness,2025-03-28 11:30:00.646000+02:00,2025-03-28 12:09:54.059699+02:00,2025-03-28 12:43:13.854804+02:00,Clerk_0
882,Reject application,2025-03-28 11:37:39.029039+02:00,2025-03-28 12:11:37.363141+02:00,2025-03-28 12:41:37.736504+02:00,Clerk_8
962,Appraise property,2025-03-28 11:38:59.948434+02:00,2025-04-01 15:26:54.207714+02:00,2025-04-01 16:04:04.620142+02:00,Appraiser_1
962,Check credit history,2025-03-28 11:38:59.948434+02:00,2025-03-28 12:15:42.703765+02:00,2025-03-28 12:46:18.885604+02:00,Clerk_4
962,AML Check,2025-03-28 11:38:59.948434+02:00,2025-03-28 11:38:59.948434+02:00,2025-03-28 12:09:24.236939+02:00,AML Investigator_2
878,Approve Loan Offer,2025-03-28 11:39:01.882669+02:00,2025-03-28 11:39:01.882669+02:00,2025-03-28 12:11:09.191610+02:00,Senior Officer_0
963,Appraise property,2025-03-28 11:39:10.187106+02:00,2025-04-01 15:53:42.451907+02:00,2025-04-01 16:26:54.229247+02:00,Appraiser_0
963,AML Check,2025-03-28 11:39:10.187106+02:00,2025-03-28 11:39:10.187106+02:00,2025-03-28 12:10:56.335231+02:00,AML Investigator_1
963,Check credit history,2025-03-28 11:39:10.187106+02:00,2025-03-28 12:16:28.594747+02:00,2025-03-28 12:47:41.836122+02:00,Clerk_6
876,Prepare acceptance pack,2025-03-28 11:41:08.741400+02:00,2025-03-28 11:42:23.305662+02:00,2025-03-28 12:19:18.886840+02:00,Loan Officer_0
876,Prepare home insurance quote,2025-03-28 11:41:08.741400+02:00,2025-03-28 12:17:17.691370+02:00,2025-03-28 12:48:15.632706+02:00,Clerk_5
826,Approve Loan Offer,2025-03-28 11:42:23.305662+02:00,2025-03-28 11:42:23.305662+02:00,2025-03-28 12:13:34.054250+02:00,Senior Officer_1
885,Assess loan risk,2025-03-28 11:44:20.944437+02:00,2025-03-28 11:44:31.281878+02:00,2025-03-28 12:15:08.691359+02:00,Loan Officer_6
840,Design loan offer,2025-03-28 11:44:31.281878+02:00,2025-03-28 11:45:57.144060+02:00,2025-03-28 12:16:23.148469+02:00,Loan Officer_2
865,Prepare acceptance pack,2025-03-28 11:44:55.727975+02:00,2025-03-28 11:47:11.052806+02:00,2025-03-28 12:19:04.274780+02:00,Loan Officer_3
865,Prepare home insurance quote,2025-03-28 11:44:55.727975+02:00,2025-03-28 12:19:53.118726+02:00,2025-03-28 12:50:22.010730+02:00,Clerk_1
968,Check application form completeness,2025-03-28 11:45:00.646000+02:00,2025-03-28 12:23:00.769564+02:00,2025-03-28 12:57:31.866129+02:00,Clerk_3
959,Applicant completes form,2025-03-28 11:45:28.200586+02:00,2025-03-28 11:45:28.200586+02:00,2025-03-29 11:46:28.200586+02:00,Applicant_5
872,Approve and post home insurance quote,2025-03-28 11:45:42.921560+02:00,2025-03-28 11:57:07.961912+02:00,2025-03-28 12:36:49.335288+02:00,Loan Officer_5
823,Approve application,2025-03-28 11:45:57.144060+02:00,2025-03-28 12:40:49.852526+02:00,2025-03-28 13:13:50.462859+02:00,Clerk_2
825,Approve application,2025-03-28 11:47:11.052806+02:00,2025-03-28 12:41:00.111968+02:00,2025-03-28 13:11:25.779534+02:00,Clerk_7
964,Check credit history,2025-03-28 11:48:20.123686+02:00,2025-03-28 12:41:37.736504+02:00,2025-03-28 13:12:58.424492+02:00,Clerk_8
964,AML Check,2025-03-28 11:48:20.123686+02:00,2025-03-28 11:48:20.123686+02:00,2025-03-28 12:19:37.510787+02:00,AML Investigator_3
964,Appraise property,2025-03-28 11:48:20.123686+02:00,2025-04-01 16:04:04.620142+02:00,2025-04-01 16:37:48.088564+02:00,Appraiser_1
832,AML Check,2025-03-28 11:51:50.944852+02:00,2025-03-28 11:51:50.944852+02:00,2025-03-28 12:23:02.683065+02:00,AML Investigator_0
832,Appraise property,2025-03-28 11:51:50.944852+02:00,2025-04-01 16:26:54.229247+02:00,2025-04-01 16:56:55.269304+02:00,Appraiser_0
832,Check credit history,2025-03-28 11:51:50.944852+02:00,2025-03-28 12:43:13.854804+02:00,2025-03-28 13:13:33.873191+02:00,Clerk_0
887,Assess loan risk,2025-03-28 11:52:54.023571+02:00,2025-03-28 11:59:00.285178+02:00,2025-03-28 12:29:12.898944+02:00,Loan Officer_7
837,Consider re-design loan offer,2025-03-28 11:57:07.961912+02:00,2025-03-28 11:57:07.961912+02:00,2025-03-28 12:29:29.809696+02:00,Senior Officer_2
875,Approve and send acceptance pack,2025-03-28 11:59:00.285178+02:00,2025-03-28 12:04:20.458859+02:00,2025-03-28 12:36:40.427731+02:00,Loan Officer_1
969,Check application form completeness,2025-03-28 12:00:00.646000+02:00,2025-03-28 12:46:18.885604+02:00,2025-03-28 13:18:37.421304+02:00,Clerk_4
880,Approve Loan Offer,2025-03-28 12:04:20.458859+02:00,2025-03-28 12:11:09.191610+02:00,2025-03-28 12:41:44.886908+02:00,Senior Officer_0
965,Check credit history,2025-03-28 12:09:51.162167+02:00,2025-03-28 12:47:41.836122+02:00,2025-03-28 13:20:04.316715+02:00,Clerk_6
965,AML Check,2025-03-28 12:09:51.162167+02:00,2025-03-28 12:09:51.162167+02:00,2025-03-28 12:40:26.671666+02:00,AML Investigator_2
965,Appraise property,2025-03-28 12:09:51.162167+02:00,2025-04-01 16:37:48.088564+02:00,2025-04-02 09:08:17.882981+02:00,Appraiser_1
878,Prepare home insurance quote,2025-03-28 12:11:09.191610+02:00,2025-03-28 12:48:15.632706+02:00,2025-03-28 13:19:07.297757+02:00,Clerk_5
878,Prepare acceptance pack,2025-03-28 12:11:09.191610+02:00,2025-03-28 12:11:09.191610+02:00,2025-03-28 12:41:20.078945+02:00,Loan Officer_4
961,Applicant completes form,2025-03-28 12:11:37.363141+02:00,2025-03-28 12:11:37.363141+02:00,2025-03-29 12:12:37.363141+02:00,Applicant_6
826,Design loan offer,2025-03-28 12:13:34.054250+02:00,2025-03-28 12:13:41.785498+02:00,2025-03-28 12:44:53.189228+02:00,Loan Officer_8
884,Design loan offer,2025-03-28 12:13:41.785498+02:00,2025-03-28 12:15:08.691359+02:00,2025-03-28 12:51:26.570178+02:00,Loan Officer_6
970,Check application form completeness,2025-03-28 12:15:00.646000+02:00,2025-03-28 12:50:22.010730+02:00,2025-03-28 13:21:54.364233+02:00,Clerk_1
885,Reject application,2025-03-28 12:15:08.691359+02:00,2025-03-28 12:57:31.866129+02:00,2025-03-28 13:28:09.456166+02:00,Clerk_3
840,Approve Loan Offer,2025-03-28 12:16:23.148469+02:00,2025-03-28 12:16:23.148469+02:00,2025-03-28 12:46:32.670826+02:00,Senior Officer_1
875,Approve and post home insurance quote,2025-03-28 12:16:28.594747+02:00,2025-03-28 12:16:28.594747+02:00,2025-03-28 12:48:42.931422+02:00,Loan Officer_2
865,Approve and send acceptance pack,2025-03-28 12:19:04.274780+02:00,2025-03-28 12:19:04.274780+02:00,2025-03-28 12:51:24.920922+02:00,Loan Officer_3
888,Assess loan risk,2025-03-28 12:19:12.562753+02:00,2025-03-28 12:19:18.886840+02:00,2025-03-28 12:52:45.227110+02:00,Loan Officer_0
876,Approve and send acceptance pack,2025-03-28 12:19:18.886840+02:00,2025-03-28 12:29:12.898944+02:00,2025-03-28 12:59:22.308729+02:00,Loan Officer_7
966,AML Check,2025-03-28 12:19:53.118726+02:00,2025-03-28 12:19:53.118726+02:00,2025-03-28 12:51:37.105810+02:00,AML Investigator_1
966,Appraise property,2025-03-28 12:19:53.118726+02:00,2025-04-01 16:56:55.269304+02:00,2025-04-02 09:28:36.206698+02:00,Appraiser_0
966,Check credit history,2025-03-28 12:19:53.118726+02:00,2025-03-28 13:11:25.779534+02:00,2025-03-28 13:42:31.289531+02:00,Clerk_7
924,AML Check,2025-03-28 12:23:00.769564+02:00,2025-03-28 12:23:00.769564+02:00,2025-03-28 12:54:33.302793+02:00,AML Investigator_3
924,Check credit history,2025-03-28 12:23:00.769564+02:00,2025-03-28 13:12:58.424492+02:00,2025-03-28 13:44:31.800743+02:00,Clerk_8
924,Appraise property,2025-03-28 12:23:00.769564+02:00,2025-04-02 09:08:17.882981+02:00,2025-04-02 09:39:12.370173+02:00,Appraiser_1
889,Assess loan risk,2025-03-28 12:23:51.469506+02:00,2025-03-28 12:36:40.427731+02:00,2025-03-28 13:06:53.473523+02:00,Loan Officer_1
887,Design loan offer,2025-03-28 12:29:12.898944+02:00,2025-03-28 12:36:49.335288+02:00,2025-03-28 13:08:39.467646+02:00,Loan Officer_5
837,Design loan offer,2025-03-28 12:29:29.809696+02:00,2025-03-28 12:41:20.078945+02:00,2025-03-28 13:13:44.143707+02:00,Loan Officer_4
971,Check application form completeness,2025-03-28 12:30:00.646000+02:00,2025-03-28 13:13:33.873191+02:00,2025-03-28 13:45:28.252449+02:00,Clerk_0
872,Consider re-design loan offer,2025-03-28 12:36:49.335288+02:00,2025-03-28 12:36:49.335288+02:00,2025-03-28 13:07:13.595127+02:00,Senior Officer_2
878,Approve and send acceptance pack,2025-03-28 12:41:20.078945+02:00,2025-03-28 12:44:53.189228+02:00,2025-03-28 13:16:18.897619+02:00,Loan Officer_8
880,Prepare acceptance pack,2025-03-28 12:41:44.886908+02:00,2025-03-28 12:48:42.931422+02:00,2025-03-28 13:19:08.111652+02:00,Loan Officer_2
880,Prepare home insurance quote,2025-03-28 12:41:44.886908+02:00,2025-03-28 13:13:50.462859+02:00,2025-03-28 13:46:12.805813+02:00,Clerk_2
967,Appraise property,2025-03-28 12:43:13.854804+02:00,2025-04-02 09:28:36.206698+02:00,2025-04-02 10:00:05.690383+02:00,Appraiser_0
967,AML Check,2025-03-28 12:43:13.854804+02:00,2025-03-28 12:43:13.854804+02:00,2025-03-28 13:15:38.316914+02:00,AML Investigator_0
967,Check credit history,2025-03-28 12:43:13.854804+02:00,2025-03-28 13:18:37.421304+02:00,2025-03-28 13:49:16.027551+02:00,Clerk_4
826,Approve Loan Offer,2025-03-28 12:44:53.189228+02:00,2025-03-28 12:44:53.189228+02:00,2025-03-28 13:14:59.542067+02:00,Senior Officer_0
972,Check application form completeness,2025-03-28 12:45:00.646000+02:00,2025-03-28 13:19:07.297757+02:00,2025-03-28 13:51:37.477738+02:00,Clerk_5
840,Prepare home insurance quote,2025-03-28 12:46:32.670826+02:00,2025-03-28 13:20:04.316715+02:00,2025-03-28 13:50:47.948851+02:00,Clerk_6
840,Prepare acceptance pack,2025-03-28 12:46:32.670826+02:00,2025-03-28 12:51:24.920922+02:00,2025-03-28 13:28:27.836462+02:00,Loan Officer_3
876,Approve and post home insurance quote,2025-03-28 12:48:15.632706+02:00,2025-03-28 12:51:26.570178+02:00,2025-03-28 13:25:08.578424+02:00,Loan Officer_6
875,Consider re-design loan offer,2025-03-28 12:48:42.931422+02:00,2025-03-28 12:48:42.931422+02:00,2025-03-28 13:21:37.632826+02:00,Senior Officer_1
865,Approve and post home insurance quote,2025-03-28 12:50:22.010730+02:00,2025-03-28 12:52:45.227110+02:00,2025-03-28 13:23:40.568607+02:00,Loan Officer_0
891,Assess loan risk,2025-03-28 12:50:36.937622+02:00,2025-03-28 12:59:22.308729+02:00,2025-03-28 13:29:25.631857+02:00,Loan Officer_7
884,Approve Loan Offer,2025-03-28 12:51:26.570178+02:00,2025-03-28 13:07:13.595127+02:00,2025-03-28 13:39:00.929642+02:00,Senior Officer_2
888,Design loan offer,2025-03-28 12:52:45.227110+02:00,2025-03-28 13:06:53.473523+02:00,2025-03-28 13:38:02.657594+02:00,Loan Officer_1
892,Assess loan risk,2025-03-28 12:54:07.385044+02:00,2025-03-28 13:08:39.467646+02:00,2025-03-28 13:39:33.783135+02:00,Loan Officer_5
968,AML Check,2025-03-28 12:57:31.866129+02:00,2025-03-28 12:57:31.866129+02:00,2025-03-28 13:30:00.637831+02:00,AML Investigator_2
968,Appraise property,2025-03-28 12:57:31.866129+02:00,2025-04-02 09:39:12.370173+02:00,2025-04-02 10:09:15.497666+02:00,Appraiser_1
968,Check credit history,2025-03-28 12:57:31.866129+02:00,2025-03-28 13:21:54.364233+02:00,2025-03-28 13:52:10.592463+02:00,Clerk_1
973,Check application form completeness,2025-03-28 13:00:00.646000+02:00,2025-03-28 13:28:09.456166+02:00,2025-03-28 14:00:42.704117+02:00,Clerk_3
889,Design loan offer,2025-03-28 13:06:53.473523+02:00,2025-03-28 13:13:44.143707+02:00,2025-03-28 13:44:44.915363+02:00,Loan Officer_4
872,Design loan offer,2025-03-28 13:07:13.595127+02:00,2025-03-28 13:16:18.897619+02:00,2025-03-28 13:47:14.374143+02:00,Loan Officer_8
887,Approve Loan Offer,2025-03-28 13:08:39.467646+02:00,2025-03-28 13:14:59.542067+02:00,2025-03-28 13:45:33.416109+02:00,Senior Officer_0
837,Approve Loan Offer,2025-03-28 13:13:44.143707+02:00,2025-03-28 13:21:37.632826+02:00,2025-03-28 13:53:34.815311+02:00,Senior Officer_1
826,Prepare home insurance quote,2025-03-28 13:14:59.542067+02:00,2025-03-28 13:42:31.289531+02:00,2025-03-28 14:14:29.728921+02:00,Clerk_7
826,Prepare acceptance pack,2025-03-28 13:14:59.542067+02:00,2025-03-28 13:19:08.111652+02:00,2025-03-28 13:50:53.917646+02:00,Loan Officer_2
974,Check application form completeness,2025-03-28 13:15:00.646000+02:00,2025-03-28 13:44:31.800743+02:00,2025-03-28 14:15:08.125593+02:00,Clerk_8
969,Appraise property,2025-03-28 13:18:37.421304+02:00,2025-04-02 10:00:05.690383+02:00,2025-04-02 10:31:20.638740+02:00,Appraiser_0
969,AML Check,2025-03-28 13:18:37.421304+02:00,2025-03-28 13:18:37.421304+02:00,2025-03-28 13:51:33.809303+02:00,AML Investigator_1
969,Check credit history,2025-03-28 13:18:37.421304+02:00,2025-03-28 13:45:28.252449+02:00,2025-03-28 14:21:35.086105+02:00,Clerk_0
878,Approve and post home insurance quote,2025-03-28 13:19:07.297757+02:00,2025-03-28 13:23:40.568607+02:00,2025-03-28 13:55:13.224979+02:00,Loan Officer_0
880,Approve and send acceptance pack,2025-03-28 13:19:08.111652+02:00,2025-03-28 13:25:08.578424+02:00,2025-03-28 13:57:51.736206+02:00,Loan Officer_6
875,Design loan offer,2025-03-28 13:21:37.632826+02:00,2025-03-28 13:28:27.836462+02:00,2025-03-28 14:04:26.107218+02:00,Loan Officer_3
970,Return application back to applicant,2025-03-28 13:21:54.364233+02:00,2025-03-28 13:46:12.805813+02:00,2025-03-28 14:19:51.310171+02:00,Clerk_2
893,Assess loan risk,2025-03-28 13:22:47.699885+02:00,2025-03-28 13:29:25.631857+02:00,2025-03-28 14:00:02.534712+02:00,Loan Officer_7
865,Consider re-design loan offer,2025-03-28 13:23:40.568607+02:00,2025-03-28 13:39:00.929642+02:00,2025-03-28 14:09:47.816013+02:00,Senior Officer_2
894,Assess loan risk,2025-03-28 13:24:32.076292+02:00,2025-03-28 13:38:02.657594+02:00,2025-03-28 14:09:19.113962+02:00,Loan Officer_1
876,Approve application,2025-03-28 13:25:08.578424+02:00,2025-03-28 13:49:16.027551+02:00,2025-03-28 14:19:36.263278+02:00,Clerk_4
840,Approve and send acceptance pack,2025-03-28 13:28:27.836462+02:00,2025-03-28 13:39:33.783135+02:00,2025-03-28 14:12:45.094903+02:00,Loan Officer_5
891,Reject application,2025-03-28 13:29:25.631857+02:00,2025-03-28 13:50:47.948851+02:00,2025-03-28 14:21:35.319919+02:00,Clerk_6
975,Check application form completeness,2025-03-28 13:30:00.646000+02:00,2025-03-28 13:51:37.477738+02:00,2025-03-28 14:25:51.837952+02:00,Clerk_5
888,Approve Loan Offer,2025-03-28 13:38:02.657594+02:00,2025-03-28 13:45:33.416109+02:00,2025-03-28 14:17:11.529194+02:00,Senior Officer_0
884,Design loan offer,2025-03-28 13:39:00.929642+02:00,2025-03-28 13:44:44.915363+02:00,2025-03-28 14:15:34.856771+02:00,Loan Officer_4
